#1.3
5849	40	16	13
id	gene_id	new_ID	gene_name	Gene.description..RefSeq.	Gene.description..PATRIC.	Gene.description..KEGG..based.on.PA14	KO.term	Category	Feature.Type	PAO1_ID	Length..nucleotides.	Length..amino.acids.	Molecular.Weight..predicted.	Isoelectric.Point..predicted.	Subcellular.Localization..Confidence.Class.	gene.num	MOCP_0193:rhamnose:0.00000%:CRISPRi_noguide:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi_ctrlg:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi_rhlR:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi_folA:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi_gyrA:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-gyrB:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-parC:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-ssb:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-lptA:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi_lptD:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-lptE:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-dxr:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-lpxC:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-mreB:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-leuS:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-rpoB:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-rpsL:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-rplJ:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-murA:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-pbpA:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi_ctrlg:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi_rhlR:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi_folA:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi_gyrA:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-gyrB:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-parC:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-ssb:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-lptA:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi_lptD:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi_noguide:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-lptE:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-dxr:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-lpxC:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-mreB:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-leuS:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-rpoB:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-rpsL:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-rplJ:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-murA:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-pbpA:600min:A
PA14_00200	PA14_00200	PA14_RS00095	def	peptide deformylase	Peptide deformylase (EC 3.5.1.88)	peptide deformylase [EC:3.5.1.88]	K01462	core genome single copy	CDS	PA0019	507	169	19.4	4.73	Cytoplasmic [Class 3]	gene18	-0.7872	-0.4428	-0.3178	0.1859	-0.9022	0.256	-0.8564	-0.7456	-0.7026	-0.4379	-0.5011	0.1259	0.8416	0.2101	0.2126	0.88	0.9071	-0.1023	0.1408	0.4067	-0.042	0.6833	1.107	2.2436	2.544	0.7138	-0.3969	-2.6502	-0.1773	-0.6687	0.8898	0.0668	-1.8661	0.8197	-1.019	-2.1404	-0.0283	-2.3974	-1.883	0.3167
PA14_00210	PA14_00210	PA14_RS00100		lysin domain-containing protein	Uncharacterized protein with LysM domain, COG1652	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA0020	1026	342	37.6	9.37	Unknown [Class 3]	gene19	-0.6168	0.4706	0.0643	-0.1079	-1.0293	0.6755	-0.9025	0.2598	-0.3229	0.3409	0.5536	0.4156	0.9971	-0.3048	-0.0345	0.479	0.2824	0.7785	0.7868	0.2717	0.883	0.7015	1.1083	-0.7921	0.5274	1.2088	-0.3717	-3.3599	0.4938	-0.2473	0.9131	0.5181	-1.4077	-0.2962	-1.1758	-2.316	-0.9807	-3.6025	-2.1138	-0.0501
PA14_00230	PA14_00230	PA14_RS00105	smf	Rossmann fold nucleotide-binding protein	Rossmann fold nucleotide-binding protein Smf possibly involved in DNA uptake	DNA processing protein	K04096	core genome single copy	CDS	PA0021	1089	363	37.7	7.13	Unknown (This protein may have multiple localization sites) [Class 3]	gene20	0.2069	-0.8205	-0.23	-0.9963	1.5629	-0.0459	-0.1587	0.4	0.3933	-0.5715	-0.6071	-0.0047	-0.9363	-1.0911	-0.5953	-1.4644	-0.5327	-0.8435	-0.3807	-0.7024	-0.293	-0.3562	-0.0887	2.2848	1.3502	-0.395	1.3485	5.0513	0.8559	0.0188	0.3732	1.2876	1.1457	-0.1986	1.4927	1.6919	1.6054	3.0229	1.6029	-0.1419
PA14_00240	PA14_00240	PA14_RS00110		hypothetical protein	Threonylcarbamoyl-AMP synthase (EC 2.7.7.87)	L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]	K07566	core genome single copy	CDS	PA0022	558	186	20.4	6.51	Cytoplasmic [Class 3]	gene21	0.5122	1.519	0.1927	0.117	-0.4553	0.0476	-0.1164	0.0344	0.119	0.8634	-0.0137	-0.4706	-0.0864	0.3742	0.853	-0.6347	-0.1149	-0.2613	-0.1595	-0.1477	0.4815	0.0336	1.1988	-0.8214	0.4825	-0.0627	-0.7505	-1.0905	-0.9474	0.1456	0.5583	-0.5456	-0.9257	-0.0753	-1.2351	-0.3739	2.0579	0.3182	-1.1858	0.0951
PA14_00250	PA14_00250	PA14_RS00115	qor	quinone oxidoreductase	Quinone oxidoreductase (EC 1.6.5.5)	NADPH2:quinone reductase [EC:1.6.5.5]	K00344	core genome single copy	CDS	PA0023	978	326	35.1	6.26	Cytoplasmic [Class 3]	gene22	0.6342	-0.6088	-0.4322	-0.4036	0.387	-0.6779	-1.919	-0.9167	-0.7016	-0.8637	0.0384	0.8435	0.2707	0.2137	0.5114	-0.3244	-0.4956	0.1476	0.3601	-0.1495	0.5941	-0.0812	-0.0118	0.0898	-0.317	0.1368	-0.7191	1.5829	0.4127	-0.0564	1.5344	0.0759	0.5615	-0.7229	-1.0236	-1.3199	-1.2061	-0.0755	0.3417	-0.5879
PA14_00280	PA14_00280	PA14_RS00120	hemF	coproporphyrinogen III oxidase	Coproporphyrinogen III oxidase, aerobic (EC 1.3.3.3)	coproporphyrinogen III oxidase [EC:1.3.3.3]	K00228	core genome single copy	CDS	PA0024	918	306	34.8	5.78	Cytoplasmic [Class 3]	gene23	-0.661	-0.2876	-0.7761	-0.7058	0.518	0.3888	-0.0142	-0.3226	-0.7603	0.1971	-0.5984	-0.0463	1.0004	-0.1491	0.5697	0.0117	-0.5606	-0.1234	-0.8705	-0.2207	0.4363	0.1658	1.6509	1.8068	1.6568	0.4559	0.1065	-1.1176	-0.5062	-0.2219	-0.4567	-0.4309	-0.0695	1.2	1.2098	2.0682	1.1829	0.4267	-0.8681	1.0396
PA14_00290	PA14_00290	PA14_RS00125	aroE	shikimate 5-dehydrogenase	Shikimate 5-dehydrogenase I alpha (EC 1.1.1.25)	shikimate dehydrogenase [EC:1.1.1.25]	K00014	core genome single copy	CDS	PA0025	825	275	29.5	5.49	Cytoplasmic [Class 3]	gene24	0.1164	-0.7445	-0.1303	-0.7867	-0.0837	-0.1871	0.4106	3.6616	-0.1031	-0.2169	-0.4243	-0.942	-0.1186	-1.1428	-1.176	-1.3235	-0.6654	-0.4538	-1.0012	-0.1019	0.2107	1.0355	1.9245	0.7045	1.8602	1.4123	3.8621	-1.8453	-0.5622	0.764	-0.074	0.6468	0.5023	0.6127	-0.0042	2.5345	1.4136	1.6379	-0.2426	0.2348
PA14_00300	PA14_00300	PA14_RS00130	plcB	phospholipase C, PlcB	hypothetical protein	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA0026	987	329	36.7	5.32	Unknown [Class 3]	gene25	-0.4313	-0.5321	-0.2905	-0.3569	-0.4337	0.4779	0.0311	-0.8537	-0.3424	-0.3241	0.848	0.3671	0.7554	0.721	0.748	0.7624	0.9885	1.3184	0.4063	0.5506	-0.2732	0.4557	0.0978	-0.6337	0.4273	0.109	-0.895	-3.0802	-0.3489	-0.1404	0.1387	0.5154	-1.6882	-0.1513	-0.179	-1.7289	-1.1171	-2.2001	-2.7238	0.0509
PA14_00310	PA14_00310	PA14_RS00135		peptidyl-prolyl isomerase	Parvulin-like peptidyl-prolyl isomerase	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA0027	1287	429	48.8	9.49	Unknown (This protein may have multiple localization sites) [Class 3]	gene26	0.1354	0.5035	1.0479	0.3236	0.0177	-0.697	0.413	0.2151	0.1122	0.7262	0.7655	0.7573	0.9324	0.1877	-0.106	0.8869	0.5301	0.1011	0.3124	0.8231	-0.3584	0.1697	-0.0264	-0.8912	-1.2369	-0.3063	-0.6112	-0.8133	-0.1572	-0.0474	-0.2398	-0.1645	-1.3632	-0.7848	-0.8427	-1.7953	-1.5008	-0.9139	-1.4686	-0.7594
PA14_00320	PA14_00320	PA14_RS00140		hypothetical protein	hypothetical protein	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA0028	603	201	21.2	4.37	Unknown [Class 3]	gene27	0.9646	0.6725	0.2324	0.1807	0.2046	0.0362	0.5065	0.4188	0.9123	0.8116	0.4732	0.5518	0.3163	0.4698	0.5261	0.3623	-0.046	0.4145	1.4537	0.8796	-0.4247	-0.0792	-0.231	-1.107	0.2972	-0.5963	-0.3415	-1.8121	-0.3111	0.471	-0.4787	-0.7364	-0.9018	-1.1461	-1.3044	-0.9635	-1.5681	-2.1582	-0.156	-0.598
PA14_00340	PA14_00340	PA14_RS00145		sulfate transporter	Sulfate permease	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA0029	1554	518	55.3	10.46	Cytoplasmic Membrane [Class 3]	gene28	0.2337	-1.5454	-0.2769	-0.1429	1.1583	-0.3958	-0.4793	0.568	-0.3896	-0.0636	0.0765	0.4169	-0.3113	-0.2005	-1.0095	-0.0132	0.0448	-1.0078	-0.5464	-0.1499	0.6378	-0.607	-0.1663	1.1066	0.9966	-0.5507	1.26	1.4557	0.2523	0.08	0.2526	-0.1108	-0.2563	0.1009	0.1639	1.2312	1.5299	2.6363	0.1803	0.112
PA14_00360	PA14_00360	PA14_RS00150		hypothetical protein	Choline binding ABC transport system substrate-binding protein ChoX	glycine betaine/proline transport system substrate-binding protein	K02002	core genome single copy	CDS	PA0030	924	308	33.9	7.55	Unknown [Class 3]	gene29	0.7562	-0.0808	0.1068	1.351	0.4702	-0.4513	0.7297	-0.5019	0.2503	-0.6344	-0.6428	-0.0484	-0.0681	-0.3897	-0.233	-1.9497	0.4521	-0.2138	-0.8381	-0.3561	-0.1112	-0.0164	0.2662	0.7263	1.2243	-0.1898	0.3498	1.3415	-0.6822	0.1968	0.3014	0.268	-0.0144	-0.2207	-0.4623	0.5224	0.1388	1.2084	0.5599	-0.7432
PA14_00380	PA14_00380	PA14_RS00155	betC	choline sulfatase	Choline-sulfatase (EC 3.1.6.6)	choline-sulfatase [EC:3.1.6.6]	K01133	core genome single copy	CDS	PA0031	1512	504	57.4	6.38	Cytoplasmic [Class 3]	gene30	-0.4556	0.0482	-0.2111	-0.4392	0.3764	-0.1049	-0.0019	0.136	0.4906	-0.5199	1.1812	-0.3117	-0.45	0.172	-0.8257	-0.0609	-1.0711	0.4053	-0.5075	0.2165	0.0411	-0.3846	0.178	-0.6504	1.1835	-0.5608	0.8433	-0.1932	0.0768	0.4427	0.0754	0.4475	-0.3571	-0.1014	-0.5974	0.4458	0.8021	0.3963	1.2818	-0.4071
PA14_00400	PA14_00400	PA14_RS00160		LysR family transcriptional regulator	Transcriptional regulator, LysR family	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA0032	915	305	33.8	8.15	Cytoplasmic [Class 3]	gene31	-1.1544	-0.3514	0.1524	-0.0435	-0.8867	-0.0177	0.5105	-0.1257	-1.6796	-0.536	-0.7071	-0.6603	0.5403	-0.0675	1.078	0.7323	1.0579	0.5755	0.123	3.4318	0.7933	0.9383	0.6993	-0.443	-0.7038	1.4592	-0.8616	-1.429	-0.1498	0.358	-0.3086	-0.8252	-0.6375	0.1888	1.009	-0.923	0.4391	-1.5389	-1.059	2.2171
PA14_00410	PA14_00410	PA14_RS00165		dioxygenase	hypothetical protein	DOPA 4,5-dioxygenase [EC:1.14.99.-]	K10253	core genome single copy	CDS		378	126	14.4	6.39	Cytoplasmic [Class 3]	gene32	-0.8855	-0.7059	-1.101	-0.8262	0.661	0.2472	-1.0226	-0.4989	-0.1614	-0.3569	-0.1364	-0.2281	-0.0483	-0.5525	-1.2345	-0.4807	0.8682	-0.9144	0.6869	2.0572	-0.421	-0.2585	0.7675	1.0873	0.8714	-0.3557	0.1354	0.7408	0.1083	0.5096	0.4473	1.4162	-0.3349	-0.5386	-0.7128	1.1671	0.1998	2.1437	-0.9104	0.5333
PA14_00420	PA14_00420	PA14_RS00170		histidine phosphotransfer domain-containing protein					CDS	PA0033	366	122	13.4	5.56	Unknown [Class 3]	gene33	-9e-04	0.1805	0.1411	-0.6559	-1.3079	-0.0108	0.1866	0.8442	0.8307	-1.3079	0.4587	0.938	-0.6254	-0.238	-0.8554	-0.0956	1.6732	-0.3828	-0.4548	-0.9088	0.8871	0.1447	-0.269	-0.9056	0.3323	0.4653	-1.0828	0.1252	-0.6186	0.1736	0.6662	-0.7499	-0.4988	0.5156	-0.8697	0.6501	1.9784	0.2426	-0.788	-0.0375
PA14_00430	PA14_00430	PA14_RS00175	bvga	two-component response regulator	Two-component system response regulator protein	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA0034	624	208	22.9	10.15	Cytoplasmic [Class 3]	gene34	-0.098	0.5087	-0.923	0.6069	-0.6828	0.4408	-0.0276	-0.3618	-0.2851	-0.1735	-0.7178	0.7798	1.1272	-0.8617	1.2441	0.642	-1.3902	-0.3665	0.1548	-0.5459	0.0324	0.9803	-0.2373	0.4467	0.9674	0.8926	-1.8801	0.1136	0.3915	0.0991	-0.6024	-0.1994	-0.0725	1.3486	-1.7143	0.1727	-0.1667	-0.7747	-0.3225	1.2228
PA14_00440	PA14_00440	PA14_RS00180	trpA	tryptophan synthase subunit alpha	Tryptophan synthase alpha chain (EC 4.2.1.20)	tryptophan synthase alpha chain [EC:4.2.1.20]	K01695	core genome single copy	CDS	PA0035	807	269	28.5	5	Cytoplasmic [Class 3]	gene35	-0.389	-0.0441	-0.6068	0.3372	-1.6733	0.2478	0.4317	-0.7312	-1.3141	-0.1696	0.0559	0.1908	1.9287	0.0804	0.1086	0.1486	1.3118	1.1435	0.0882	0.5902	0.0543	-0.2523	0.4005	-0.1345	1.2139	1.1934	-0.2081	-0.7221	2.4655	0.3588	-0.2827	0.5614	1.2764	-0.031	-0.675	-1.3886	-1.0232	-1.4716	0.5573	-0.4732
PA14_00450	PA14_00450	PA14_RS00185	trpB	tryptophan synthase subunit beta	Tryptophan synthase beta chain (EC 4.2.1.20)	tryptophan synthase beta chain [EC:4.2.1.20]	K01696	core genome single copy	CDS	PA0036	1209	403	43.7	6.36	Cytoplasmic [Class 3]	gene36	-0.4591	-0.2377	-0.9474	-0.8233	-0.8482	-0.5214	-0.4486	-0.4056	-0.9006	0.426	-0.3107	-0.5332	1.1375	0.1626	-0.4793	0.0742	0.1355	0.3412	-0.6693	-0.1078	0.0369	0.3246	0.4823	0.6843	1.6585	0.5582	0.2827	-0.682	1.919	0.2987	0.5514	2.7028	-0.1709	1.0653	-0.9677	0.2246	-1.1365	-1.1786	-0.4844	0.8322
PA14_00460	PA14_00460	PA14_RS00190	trpI	transcriptional regulator TrpI	Transcriptional regulator, LysR family	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA0037	888	296	32.3	6.64	Cytoplasmic [Class 3]	gene37	-0.5494	-2.4259	-0.2701	-1.0732	0.0415	-0.1907	0.0123	-0.347	3.7934	-0.211	-1.426	-1.0707	-0.7077	-0.2467	-0.5123	9.9788	-0.9398	-0.0842	-0.6463	-0.9114	-0.4631	-0.6479	0.0688	1.1726	0.6685	0.7633	-0.0812	6.0346	0.0879	-0.6996	-0.2985	0.1685	-0.119	-0.006	0.6893	7.5902	2.4158	1.7193	2.5568	0.1387
PA14_00470	PA14_00470	PA14_RS00195		hypothetical protein					CDS	PA0038	216	72	7.9	7.09	Unknown [Class 3]	gene38	-0.5198	0.2625	0.1691	0.0289	0.7848	0.4046	0.0997	-0.2266	-0.0421	-0.3236	1.0566	-0.1153	-0.2274	0.1211	-0.1604	0.22	0.388	0.9159	-0.4799	-0.466	0.2897	-0.7459	0.4759	-0.3462	-1.0601	0.1827	-0.342	1.1802	1.7634	-1.0857	-0.3969	-0.5778	1.2415	0.177	0.3631	-1.7537	-1.964	-3.1527	3.9835	-0.1713
PA14_00480	PA14_00480	PA14_RS00200		hypothetical protein	hypothetical protein	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA0039	228	76	7.9	8.73	Unknown [Class 3]	gene39	-0.0233	-0.2892	-0.132	0.2712	-0.13	-0.4091	-0.5212	-0.2415	0.1439	0.6001	0.5474	0.4418	-0.1774	0.8146	0.1986	0.8709	0.6129	0.1593	0.55	1.1028	-0.9332	0.1107	0.5909	-0.2018	-0.5717	-0.2037	-1.2918	0.5431	1.0178	-0.4758	-0.1068	-1.2459	-0.5394	-0.7874	-0.5888	-4.1843	0.1478	-0.8566	1.0616	-1.0202
PA14_00490	PA14_00490	PA14_RS00205		hemolysin activation/secretion protein	Channel-forming transporter/cytolysins activator of TpsB family	hemolysin activation/secretion protein	K07326	accessory genome	CDS	PA0040	1689	563	63.2	8.09	Outer Membrane [Class 3]	gene40	-0.3317	-0.311	-1.1343	-0.4657	-0.3137	-0.1985	-0.2854	-0.0489	-0.15	-0.5602	-0.7322	-0.0686	-0.6573	-0.8696	-1.2286	-0.4405	-1.2947	-0.0761	-0.7562	-0.5075	0.9618	0.5329	0.9639	1.1536	2.0866	1.6202	0.3811	-1.0546	2.0034	0.5267	0.0361	-0.2167	-0.1174	-0.1718	-0.023	-0.6745	2.4328	0.1357	0.6288	-0.0928
PA14_00510	PA14_00510	PA14_RS00210		hemagglutinin	Putative large exoprotein involved in heme utilization or adhesion of ShlA/HecA/FhaA family	filamentous hemagglutinin	K15125	accessory genome	CDS	PA0041	10332	3444	352768	5.31	Outer Membrane [Class 3]	gene41	0.0823	-1.3346	-0.6349	-0.2255	1.5656	1.8925	1.23	0.0894	-0.5019	-0.562	-0.8853	0.0314	-0.9052	-0.2605	0.0691	-0.6556	-0.1473	-0.7405	-0.1177	-1.0806	-0.8223	-0.7504	0.29	1.9188	2.2739	0.5328	0.5489	1.7855	1.4346	0.0666	0.0907	0.6972	-0.0949	-0.2059	1.028	0.4667	1.0176	1.1765	1.6613	-0.2954
PA14_00520	PA14_00520			hypothetical protein	hypothetical protein	No KO term assigned	No KO term assigned	accessory genome	CDS		123	41	4.8	4.54	Unknown [Class 3]		-0.8444	-0.4334	0.5682	0.2724	0.3993	0.5656	0.4558	-1.022	-0.5616	-0.2241	-0.4648	0.0352	0.0442	0.4223	-1.5534	-0.3201	0.6284	-0.7345	-1.4406	-1.2465	0.0882	0.6237	0.1644	0.606	0.9487	0.5146	-0.2173	0.3116	0.2106	0.5188	0.2651	-0.8506	-0.3257	-0.7157	-1.0367	-1.4707	0.7826	1.0558	-0.6094	0.1287
PA14_00530	PA14_00530	PA14_RS00220		hypothetical protein	hypothetical protein	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA0042	396	132	14.6	5.73	Unknown [Class 3]	gene43	-0.5091	0.1925	-0.0637	0.6602	0.3575	1.0992	0.1812	0.7161	-0.5604	-0.1079	-0.5579	0.1069	-1.0024	-0.2567	-0.3544	-0.3458	-0.0942	-0.0419	0.502	-0.1424	0.705	0.5975	1.0396	0.5965	1.362	0.0242	0.5961	0.6124	0.2094	0.3189	-0.6113	0.0397	-1.4032	-1.1383	-0.064	1.3692	-0.3636	1.431	-1.2915	-0.1776
PA14_00550	PA14_00550	PA14_RS00225		hypothetical protein	MgtC family	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA0043	1410	470	49.9	10.74	Cytoplasmic Membrane [Class 3]	gene45	-0.3671	-1.503	-1.2468	-0.6347	-0.8728	0.0332	0.3103	0.0171	-1.5837	-0.2392	0.113	-0.6905	0.9468	0.1838	0.2281	0.2217	-1.3821	-0.5094	0.389	-0.5103	0.5059	0.3569	1.116	0.0979	0.4477	0.6387	-0.4722	0.3382	0.8689	-0.2068	-0.3007	-0.2487	0.778	0.372	-0.174	-0.7384	-0.2467	0.7788	0.221	1.272
PA14_00560	PA14_00560	PA14_RS00230	exoT	exoenzyme T	hypothetical protein	exoenzyme T	K16636	core genome single copy	CDS	PA0044	1329	443	46.8	5.49	Extracellular [Class 3]	gene46	-0.8209	-1.0543	-0.8777	0.139	1.7645	-0.2202	-0.6122	0.4471	0.0945	-0.388	-0.4958	0.0135	5.5326	0.3096	-0.6856	-0.7525	0.282	-0.1092	-0.2924	-0.4221	-1.3842	-0.3228	-0.0444	1.6031	0.9114	-0.9251	1.1119	1.361	-0.3348	-0.2882	0.1603	0.1397	4.3555	-0.5289	1.1503	8.2698	1.4338	3.5924	0.6569	-0.099
PA14_00570	PA14_00570	PA14_RS00235		lipoprotein	putative lipoprotein	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA0045	687	229	24.4	9.3	Unknown [Class 3]	gene47	0.254	0.3221	0.2348	0.2937	0.1132	0.1476	0.4552	0.3747	-0.2667	0.371	-0.5582	-0.4445	-1.0072	-0.3743	-0.5076	-0.0208	-0.9689	-0.7955	-0.2392	-0.2867	1.056	1.2989	1.6393	0.2836	0.1546	1.9807	-0.0423	-2.208	-0.0299	0.5304	-0.4822	-0.8196	-2.1112	-0.1474	-1.9355	5.059	-0.415	2.4254	-0.8137	0.3464
PA14_00580	PA14_00580	PA14_RS00240		lipoprotein	putative lipoprotein	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA0046	354	118	12.9	5.73	Unknown [Class 3]	gene48	-0.1118	0.0522	0.0532	-0.2637	-0.9281	-0.4017	0.595	-0.3776	-0.2288	0.1295	-0.3259	0.0993	0.6516	-0.8532	-0.4323	0.2284	-0.4096	-0.1175	-0.749	0.2948	0.72	1.3571	0.9377	-0.8925	-0.3168	1.0428	-0.2776	-1.1746	0.0602	1.1482	-0.0475	-0.7066	-1.013	-0.1265	-0.4724	1.6062	0.1278	1.8188	-0.2901	-0.2707
PA14_00590	PA14_00590			lipoprotein	putative lipoprotein	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA0047	510	170	17.5	5.08	Unknown [Class 3]		-0.4884	-0.0163	0.0934	-0.2209	-0.235	0.545	-0.0388	0.4583	-0.2938	0.3877	-0.4572	0.1693	-0.565	-0.0092	0.676	-0.6072	0.5243	0.6823	-0.5329	-0.2014	0.7384	0.8157	0.5831	-0.9747	0.6643	1.1659	-0.1239	-2.0454	0.2	0.2453	-0.5345	-0.7791	-1.2845	0.0968	-1.3731	2.9699	-0.1824	1.5234	-0.108	0.1182
PA14_00600	PA14_00600	PA14_RS00250		transcriptional regulator	Transcriptional regulator	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA0048	384	128	14.4	10.56	Unknown [Class 3]	gene50	-0.7064	1.0961	-0.7326	-0.3249	0.6923	-0.3312	0.7644	0.7161	-0.3174	0.4704	0.9945	7e-04	0.3001	0.3582	0.782	0.4158	0.5693	0.0545	-0.3388	-0.2014	-0.0276	0.1996	-0.6778	-0.2217	-0.313	-0.2661	-0.0844	-0.0677	0.5994	-0.813	-0.5858	-0.2079	-1.404	0.1021	-0.7243	-0.0463	0.7139	0.5354	0.3868	-0.1298
PA14_00620	PA14_00620	PA14_RS00255		hypothetical protein	putative secreted protein	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA0049	1662	554	60.1	9.87	Unknown [Class 3]	gene51	-1.084	-0.3207	-0.6531	0.5309	1.0755	0.3705	0.9042	-0.4851	-0.0343	-0.0143	0.2905	0.1144	-0.3161	0.3557	-0.2351	-0.0719	0.6391	0.3489	-0.5153	0.5084	0.2224	-0.3347	-1.6627	-0.0107	-0.1873	-0.8621	0.3978	1.186	0.1301	-0.531	0.1558	0.2173	-0.8917	-1.2746	0.0795	0.567	1.04	2.9787	-0.0502	0.256
PA14_00630	PA14_00630	PA14_RS00260		hypothetical protein					CDS	PA0050	141	47	4.8	4.54	Unknown [Class 3]	gene52	0.516	0.2841	0.4335	0.3798	0.2458	0.3773	0.2062	0.6515	0.6682	0.9129	1.1121	0.4604	0.3985	0.4688	0.589	0.4068	0.3602	0.2779	0.3106	0.8348	-0.3299	-0.3114	-0.409	-1.2697	-1.5064	-0.1368	-0.2977	-1.1433	-0.313	0.273	-0.1668	-0.6775	-1.2878	-1.0512	-0.8246	-1.3281	-1.1265	-1.0982	-1.3764	-0.3217
PA14_00640	PA14_00640	PA14_RS00265	phzH	potential phenazine-modifying enzyme	Phenazine modifying protein PhzH / Asparagine synthetase [glutamine-hydrolyzing] (EC 6.3.5.4)	asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]	K01953	core genome single copy	CDS	PA0051	1833	611	69.5	6.89	Cytoplasmic [Class 3]	gene54	0.7969	1.0593	0.0561	-0.0466	0.6152	-0.15	0.8974	0.7873	0.7015	0.9238	0.6871	0.2614	-0.1728	0.6157	-0.0668	-0.1776	0.1414	0.2266	-0.3422	0.7356	0.3776	-1.9256	-1.1166	-1.3902	-1.2263	-1.0446	0.2323	1.2459	-0.3011	-0.6034	0.2813	-1.098	0.7618	-1.3003	-0.7094	-1.4818	-1.787	0.1768	-1.2244	-1.133
PA14_00650	PA14_00650	PA14_RS00270		hypothetical protein	hypothetical protein	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA0052	429	143	15.5	6.39	Unknown [Class 3]	gene55	-0.3296	0.6243	-0.8806	-0.7733	-0.3644	0.3798	0.6248	-0.0216	-0.0759	0.3677	0.7645	-1.6448	0.2422	-0.2487	-0.7767	1.3299	-4e-04	0.2279	-0.133	0.5756	0.0638	0.3848	0.2618	-0.0273	-0.6324	1.3236	-0.9452	0.3413	-0.2276	-0.0176	-0.2789	-0.3906	-0.2796	-1.4456	-1.0935	-1.4734	-0.4396	0.9274	1.1296	0.1083
PA14_00660	PA14_00660	PA14_RS00275		RNA 2'-phosphotransferase-like protein	RNA:NAD 2'-phosphotransferase	putative RNA 2'-phosphotransferase [EC:2.7.1.-]	K07559	core genome single copy	CDS	PA0054	549	183	20	9.87	Unknown [Class 3]	gene56	0.5582	0.8442	0.1229	-0.4934	-0.4873	-0.0494	0.5993	0.3419	-0.0913	0.3821	0.3786	0.1644	0.7214	-1.9095	-0.4232	-0.8302	-0.275	0.2883	0.1327	0.4956	1.4266	2.1916	1.4141	-1.5244	-1.1732	0.9974	0.7342	-0.4187	0.627	0.4766	0.8201	0.8291	-0.3502	-0.0163	-0.9645	2.3439	-2.276	-2.0819	-0.8431	0.1772
