"title","organism","cell_line","pert_id","pert_iname","pert_dose","pert_dose_unit","pert_idose","pert_time","pert_time_unit","pert_itime","pert_type","category","project_id","replicate_id","project_plate_id_384well","strain_id","molecule","single_or_paired_end","instrument_model","processed_data_file_count","processed_data_file_zscore","raw_file1_combined","raw_file2_combined"
"MOC_1430:clari:300.00000uM:30min:PA14:MOC_1430_1:r3","UCBPP-PA14","PA14","clari","Clarithromycin",300,"uM","300.00000uM",30,"min","30min","poscon","reference_set","MOC_1430","r3","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T30_clari_3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T30_clari_3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:clari:300.00000uM:60min:PA14:MOC_1430_1:r1","UCBPP-PA14","PA14","clari","Clarithromycin",300,"uM","300.00000uM",60,"min","60min","poscon","reference_set","MOC_1430","r1","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T60_clari_1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T60_clari_1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:clari:300.00000uM:60min:PA14:MOC_1430_1:r2","UCBPP-PA14","PA14","clari","Clarithromycin",300,"uM","300.00000uM",60,"min","60min","poscon","reference_set","MOC_1430","r2","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T60_clari_2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T60_clari_2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:clari:300.00000uM:60min:PA14:MOC_1430_1:r3","UCBPP-PA14","PA14","clari","Clarithromycin",300,"uM","300.00000uM",60,"min","60min","poscon","reference_set","MOC_1430","r3","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T60_clari_3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T60_clari_3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:clari:300.00000uM:90min:PA14:MOC_1430_1:r1","UCBPP-PA14","PA14","clari","Clarithromycin",300,"uM","300.00000uM",90,"min","90min","poscon","reference_set","MOC_1430","r1","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T90_clari_1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T90_clari_1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:clari:300.00000uM:90min:PA14:MOC_1430_1:r2","UCBPP-PA14","PA14","clari","Clarithromycin",300,"uM","300.00000uM",90,"min","90min","poscon","reference_set","MOC_1430","r2","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T90_clari_2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T90_clari_2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:clari:300.00000uM:90min:PA14:MOC_1430_1:r3","UCBPP-PA14","PA14","clari","Clarithromycin",300,"uM","300.00000uM",90,"min","90min","poscon","reference_set","MOC_1430","r3","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T90_clari_3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T90_clari_3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:col:3.00000uM:120min:PA14:MOC_1430_1:r1","UCBPP-PA14","PA14","col","Colistin",3,"uM","3.00000uM",120,"min","120min","poscon","reference_set","MOC_1430","r1","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T120_col_1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T120_col_1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:col:3.00000uM:120min:PA14:MOC_1430_1:r2","UCBPP-PA14","PA14","col","Colistin",3,"uM","3.00000uM",120,"min","120min","poscon","reference_set","MOC_1430","r2","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T120_col_2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T120_col_2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:col:3.00000uM:120min:PA14:MOC_1430_1:r3","UCBPP-PA14","PA14","col","Colistin",3,"uM","3.00000uM",120,"min","120min","poscon","reference_set","MOC_1430","r3","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T120_col_3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T120_col_3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:col:3.00000uM:30min:PA14:MOC_1430_1:r1","UCBPP-PA14","PA14","col","Colistin",3,"uM","3.00000uM",30,"min","30min","poscon","reference_set","MOC_1430","r1","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T30_col_1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T30_col_1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:col:3.00000uM:30min:PA14:MOC_1430_1:r2","UCBPP-PA14","PA14","col","Colistin",3,"uM","3.00000uM",30,"min","30min","poscon","reference_set","MOC_1430","r2","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T30_col_2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T30_col_2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:col:3.00000uM:30min:PA14:MOC_1430_1:r3","UCBPP-PA14","PA14","col","Colistin",3,"uM","3.00000uM",30,"min","30min","poscon","reference_set","MOC_1430","r3","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T30_col_3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T30_col_3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:col:3.00000uM:60min:PA14:MOC_1430_1:r1","UCBPP-PA14","PA14","col","Colistin",3,"uM","3.00000uM",60,"min","60min","poscon","reference_set","MOC_1430","r1","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T60_col_1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T60_col_1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:col:3.00000uM:60min:PA14:MOC_1430_1:r2","UCBPP-PA14","PA14","col","Colistin",3,"uM","3.00000uM",60,"min","60min","poscon","reference_set","MOC_1430","r2","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T60_col_2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T60_col_2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:col:3.00000uM:60min:PA14:MOC_1430_1:r3","UCBPP-PA14","PA14","col","Colistin",3,"uM","3.00000uM",60,"min","60min","poscon","reference_set","MOC_1430","r3","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T60_col_3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T60_col_3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:col:3.00000uM:90min:PA14:MOC_1430_1:r1","UCBPP-PA14","PA14","col","Colistin",3,"uM","3.00000uM",90,"min","90min","poscon","reference_set","MOC_1430","r1","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T90_col_1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T90_col_1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:col:3.00000uM:90min:PA14:MOC_1430_1:r2","UCBPP-PA14","PA14","col","Colistin",3,"uM","3.00000uM",90,"min","90min","poscon","reference_set","MOC_1430","r2","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T90_col_2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T90_col_2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:col:3.00000uM:90min:PA14:MOC_1430_1:r3","UCBPP-PA14","PA14","col","Colistin",3,"uM","3.00000uM",90,"min","90min","poscon","reference_set","MOC_1430","r3","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T90_col_3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T90_col_3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:dmso:0.50000%:120min:PA14:MOC_1430_1:r1","UCBPP-PA14","PA14","dmso","dmso",0.5,"%","0.50000%",120,"min","120min","negcon","reference_set","MOC_1430","r1","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T120_dmsoA_1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz,T120_dmsoB_1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T120_dmsoA_1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz,T120_dmsoB_1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:dmso:0.50000%:120min:PA14:MOC_1430_1:r2","UCBPP-PA14","PA14","dmso","dmso",0.5,"%","0.50000%",120,"min","120min","negcon","reference_set","MOC_1430","r2","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T120_dmsoA_2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz,T120_dmsoB_2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T120_dmsoA_2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz,T120_dmsoB_2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:dmso:0.50000%:120min:PA14:MOC_1430_1:r3","UCBPP-PA14","PA14","dmso","dmso",0.5,"%","0.50000%",120,"min","120min","negcon","reference_set","MOC_1430","r3","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T120_dmsoA_3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz,T120_dmsoB_3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T120_dmsoA_3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz,T120_dmsoB_3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:dmso:0.50000%:30min:PA14:MOC_1430_1:r1","UCBPP-PA14","PA14","dmso","dmso",0.5,"%","0.50000%",30,"min","30min","negcon","reference_set","MOC_1430","r1","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T30_dmsoA_1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz,T30_dmsoB_1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T30_dmsoA_1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz,T30_dmsoB_1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:dmso:0.50000%:30min:PA14:MOC_1430_1:r2","UCBPP-PA14","PA14","dmso","dmso",0.5,"%","0.50000%",30,"min","30min","negcon","reference_set","MOC_1430","r2","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T30_dmsoA_2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz,T30_dmsoB_2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T30_dmsoA_2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz,T30_dmsoB_2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:dmso:0.50000%:30min:PA14:MOC_1430_1:r3","UCBPP-PA14","PA14","dmso","dmso",0.5,"%","0.50000%",30,"min","30min","negcon","reference_set","MOC_1430","r3","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T30_dmsoA_3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz,T30_dmsoB_3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T30_dmsoA_3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz,T30_dmsoB_3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:dmso:0.50000%:60min:PA14:MOC_1430_1:r1","UCBPP-PA14","PA14","dmso","dmso",0.5,"%","0.50000%",60,"min","60min","negcon","reference_set","MOC_1430","r1","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T60_dmsoA_1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz,T60_dmsoB_1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T60_dmsoA_1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz,T60_dmsoB_1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:dmso:0.50000%:60min:PA14:MOC_1430_1:r2","UCBPP-PA14","PA14","dmso","dmso",0.5,"%","0.50000%",60,"min","60min","negcon","reference_set","MOC_1430","r2","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T60_dmsoA_2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz,T60_dmsoB_2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T60_dmsoA_2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz,T60_dmsoB_2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:dmso:0.50000%:60min:PA14:MOC_1430_1:r3","UCBPP-PA14","PA14","dmso","dmso",0.5,"%","0.50000%",60,"min","60min","negcon","reference_set","MOC_1430","r3","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T60_dmsoA_3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz,T60_dmsoB_3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T60_dmsoA_3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz,T60_dmsoB_3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:dmso:0.50000%:90min:PA14:MOC_1430_1:r1","UCBPP-PA14","PA14","dmso","dmso",0.5,"%","0.50000%",90,"min","90min","negcon","reference_set","MOC_1430","r1","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T90_dmsoA_1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz,T90_dmsoB_1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T90_dmsoA_1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz,T90_dmsoB_1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:dmso:0.50000%:90min:PA14:MOC_1430_1:r2","UCBPP-PA14","PA14","dmso","dmso",0.5,"%","0.50000%",90,"min","90min","negcon","reference_set","MOC_1430","r2","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T90_dmsoA_2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz,T90_dmsoB_2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T90_dmsoA_2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz,T90_dmsoB_2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:dmso:0.50000%:90min:PA14:MOC_1430_1:r3","UCBPP-PA14","PA14","dmso","dmso",0.5,"%","0.50000%",90,"min","90min","negcon","reference_set","MOC_1430","r3","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T90_dmsoA_3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz,T90_dmsoB_3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T90_dmsoA_3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz,T90_dmsoB_3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:erythro:300.00000uM:120min:PA14:MOC_1430_1:r1","UCBPP-PA14","PA14","erythro","Erythromycin",300,"uM","300.00000uM",120,"min","120min","poscon","reference_set","MOC_1430","r1","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T120_erythro_1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T120_erythro_1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:erythro:300.00000uM:120min:PA14:MOC_1430_1:r2","UCBPP-PA14","PA14","erythro","Erythromycin",300,"uM","300.00000uM",120,"min","120min","poscon","reference_set","MOC_1430","r2","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T120_erythro_2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T120_erythro_2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:erythro:300.00000uM:120min:PA14:MOC_1430_1:r3","UCBPP-PA14","PA14","erythro","Erythromycin",300,"uM","300.00000uM",120,"min","120min","poscon","reference_set","MOC_1430","r3","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T120_erythro_3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T120_erythro_3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:erythro:300.00000uM:30min:PA14:MOC_1430_1:r1","UCBPP-PA14","PA14","erythro","Erythromycin",300,"uM","300.00000uM",30,"min","30min","poscon","reference_set","MOC_1430","r1","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T30_erythro_1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T30_erythro_1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:erythro:300.00000uM:30min:PA14:MOC_1430_1:r2","UCBPP-PA14","PA14","erythro","Erythromycin",300,"uM","300.00000uM",30,"min","30min","poscon","reference_set","MOC_1430","r2","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T30_erythro_2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T30_erythro_2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:erythro:300.00000uM:30min:PA14:MOC_1430_1:r3","UCBPP-PA14","PA14","erythro","Erythromycin",300,"uM","300.00000uM",30,"min","30min","poscon","reference_set","MOC_1430","r3","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T30_erythro_3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T30_erythro_3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:erythro:300.00000uM:60min:PA14:MOC_1430_1:r1","UCBPP-PA14","PA14","erythro","Erythromycin",300,"uM","300.00000uM",60,"min","60min","poscon","reference_set","MOC_1430","r1","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T60_erythro_1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T60_erythro_1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:erythro:300.00000uM:60min:PA14:MOC_1430_1:r2","UCBPP-PA14","PA14","erythro","Erythromycin",300,"uM","300.00000uM",60,"min","60min","poscon","reference_set","MOC_1430","r2","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T60_erythro_2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T60_erythro_2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:erythro:300.00000uM:60min:PA14:MOC_1430_1:r3","UCBPP-PA14","PA14","erythro","Erythromycin",300,"uM","300.00000uM",60,"min","60min","poscon","reference_set","MOC_1430","r3","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T60_erythro_3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T60_erythro_3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:erythro:300.00000uM:90min:PA14:MOC_1430_1:r1","UCBPP-PA14","PA14","erythro","Erythromycin",300,"uM","300.00000uM",90,"min","90min","poscon","reference_set","MOC_1430","r1","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T90_erythro_1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T90_erythro_1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:erythro:300.00000uM:90min:PA14:MOC_1430_1:r2","UCBPP-PA14","PA14","erythro","Erythromycin",300,"uM","300.00000uM",90,"min","90min","poscon","reference_set","MOC_1430","r2","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T90_erythro_2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T90_erythro_2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:erythro:300.00000uM:90min:PA14:MOC_1430_1:r3","UCBPP-PA14","PA14","erythro","Erythromycin",300,"uM","300.00000uM",90,"min","90min","poscon","reference_set","MOC_1430","r3","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T90_erythro_3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T90_erythro_3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1430:fosfo:600.00000uM:120min:PA14:MOC_1430_1:r1","UCBPP-PA14","PA14","fosfo","Fosfomycin",600,"uM","600.00000uM",120,"min","120min","poscon","reference_set","MOC_1430","r1","MOC_1430_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","T120_fosfo_1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","T120_fosfo_1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
